Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.07761502265930176,0.18695959839201437,0.5072718231556324,0.33439136565862215,0.4030764799019523,-0.4767473361219767
0.07812261581420898,0.13739267793556278,0.7866719593556204,0.22144037178092504,0.3455982548153999,0.33618473034699636
0.07812190055847168,0.1085263337930401,0.7063619495473752,0.19188549896977367,0.30178903456038597,0.19455254688571125
0.09793925285339355,0.07784944566922128,0.6328078294182164,0.1577462412114189,0.25253947885026135,0.16018621027319638
0.07425570487976074,0.03908431284805759,0.5195352370883255,0.10882426117612011,0.1799544320958234,0.08427441089896726
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.211869478225708,0.5027184402028096,0.468721885105847,0.7294022253775786,0.57070345732619,-0.09483363999996092
0.10364031791687012,0.34730467118148683,0.5601035708307308,0.5313563309441064,0.5453513736260115,-0.1389658575039947
0.10617899894714355,0.2771687758935707,0.7112524446034383,0.4233577003197238,0.530780022797144,-0.1909039556945018
0.10936808586120605,0.21881339782700868,0.6421883705538882,0.361554227158534,0.4626403632464583,0.24225134625545378
0.09374713897705078,0.195953294616908,0.7934230464875938,0.30305420009448153,0.4385867329930513,0.20700920337820752
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.18025493621826172,0.6828348026173225,0.7328190304622736,0.7855914649830649,0.758288193390654,0.13285843512696
0.15761566162109375,0.6091665216315693,0.6751880782084771,0.7288563639233693,0.7009965110509317,0.05497079487160214
0.1635429859161377,0.5667561505966179,0.6726548185684409,0.677019452400697,0.6748300782156784,-0.005272074071075533
0.18888163566589355,0.5310196229290726,0.6965624320327148,0.6291140519420707,0.66112240707901,0.028083735457278176
0.15624260902404785,0.4850921886093383,0.6924104403094408,0.6251082149275821,0.6570403426449986,0.19974591111034878
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.2788243293762207,0.48294798278630957,0.9173037403054364,0.5916441344553053,0.7193321738190288,0.24839880350712917
0.2542874813079834,0.48477084031243944,0.8811113520150983,0.5935453762175793,0.7092899098601114,0.296195055752116
0.2788257598876953,0.7274944049134521,0.8648052269260633,0.7922400986174571,0.8269337811143689,0.5547994936215892
0.24767422676086426,0.7103925012415473,0.8349058823303283,0.7827750466393703,0.8080004891902253,0.5262462165755114
0.27183079719543457,0.6923341416269472,0.8162815754970141,0.7702113259541933,0.7925775325441873,0.5678840740859484
