Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.5703573226928711,0.5955716633973887,0.7850100754337187,0.6975329752676848,0.7386907426038405,0.4749438537048427
0.3414182662963867,0.6263830832704298,0.7982366287513831,0.7228581267629651,0.7586796707844758,0.5034711249581914
0.41887474060058594,0.5599608041048546,0.7456728807030317,0.6792219696928883,0.710897934169604,0.4760277006918371
0.3354218006134033,0.7270385500319015,0.9041005687966167,0.8082273701778024,0.853480000486824,0.6030807189300017
0.3596069812774658,0.530131742124784,0.8090749832440306,0.6397885411804431,0.7145419765342061,0.5447212950822586
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.49261975288391113,0.5637582134454804,0.8529906369339826,0.633913211264778,0.7273127102235177,0.4761144680700319
0.33174943923950195,0.6263830832704298,0.7982366287513831,0.7228581267629651,0.7586796707844758,0.5084124985151487
0.3281123638153076,0.5599608041048546,0.7456728807030317,0.6792219696928883,0.710897934169604,0.4673588985688516
0.3124814033508301,0.7270385500319015,0.9041005687966167,0.8082273701778024,0.853480000486824,0.6283011106207623
0.3281059265136719,0.530131742124784,0.8090749832440306,0.6397885411804431,0.7145419765342061,0.5324023161784128
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.3281121253967285,0.5550123999067029,0.8152426799592852,0.6496554077097461,0.7230903229235365,0.4725909217431111
0.3124849796295166,0.6263830832704298,0.7982366287513831,0.7228581267629651,0.7586796707844758,0.49729827535396326
0.3124876022338867,0.5599608041048546,0.7456728807030317,0.6792219696928883,0.710897934169604,0.4811316574243963
0.3124868869781494,0.7270385500319015,0.9041005687966167,0.8082273701778024,0.853480000486824,0.6216126811926009
0.3124809265136719,0.530131742124784,0.8090749832440306,0.6397885411804431,0.7145419765342061,0.5350230427867868
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.3281106948852539,0.5550123999067029,0.8152426799592852,0.6496554077097461,0.7230903229235365,0.45782928618230745
0.32810497283935547,0.6263830832704298,0.7982366287513831,0.7228581267629651,0.7586796707844758,0.48708932685583445
0.3281087875366211,0.5599608041048546,0.7456728807030317,0.6792219696928883,0.710897934169604,0.4708854350609844
0.3124866485595703,0.7270385500319015,0.9041005687966167,0.8082273701778024,0.853480000486824,0.6272323352465751
0.3124866485595703,0.530131742124784,0.8090749832440306,0.6397885411804431,0.7145419765342061,0.5313615314006144
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
0.3281099796295166,0.5550123999067029,0.8152426799592852,0.6496554077097461,0.7230903229235365,0.47804494983957974
0.3124876022338867,0.6263830832704298,0.7982366287513831,0.7228581267629651,0.7586796707844758,0.49171963693480997
0.31505489349365234,0.5599608041048546,0.7456728807030317,0.6792219696928883,0.710897934169604,0.487241490806126
0.3124861717224121,0.7270385500319015,0.9041005687966167,0.8082273701778024,0.853480000486824,0.6165156170057321
0.3124873638153076,0.530131742124784,0.8090749832440306,0.6397885411804431,0.7145419765342061,0.531351836813842
