Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
3.9198172092437744,0.8911800862042666,0.8971344392312226,0.8966912193629717,0.8969127745415387,0.5683712233062511
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
3.4061357975006104,0.501835458323264,0.7340828940368158,0.6055201980339919,0.6636324176938276,0.46577541609081174
Run-time,Adjusted Rand-Index,Completeness,Homogeneity,V-Measure Score,Silhouette Coefficient
